,country,type,direction,interval_index,time_start_cet,time_end_cet,entsoe_reservation_price,currency,realization_day
55036,SK,mFRR,Down,5,04:00:00,05:00:00,7.12,EUR,2022-05-09
55037,SK,mFRR,Down,6,05:00:00,06:00:00,7.12,EUR,2022-05-09
55038,SK,mFRR,Down,7,06:00:00,07:00:00,7.12,EUR,2022-05-09
55039,SK,mFRR,Down,8,07:00:00,08:00:00,7.12,EUR,2022-05-09
55040,SK,mFRR,Down,9,08:00:00,09:00:00,7.12,EUR,2022-05-09
55041,SK,mFRR,Down,10,09:00:00,10:00:00,7.12,EUR,2022-05-09
55042,SK,mFRR,Down,11,10:00:00,11:00:00,7.12,EUR,2022-05-09
55043,SK,mFRR,Down,12,11:00:00,12:00:00,7.12,EUR,2022-05-09
55044,SK,mFRR,Down,13,12:00:00,13:00:00,7.12,EUR,2022-05-09
55045,SK,mFRR,Down,14,13:00:00,14:00:00,7.12,EUR,2022-05-09
55046,SK,mFRR,Down,15,14:00:00,15:00:00,7.12,EUR,2022-05-09
55047,SK,mFRR,Down,16,15:00:00,16:00:00,7.12,EUR,2022-05-09
55048,SK,mFRR,Down,17,16:00:00,17:00:00,7.12,EUR,2022-05-09
55049,SK,mFRR,Down,18,17:00:00,18:00:00,7.12,EUR,2022-05-09
55050,SK,mFRR,Down,19,18:00:00,19:00:00,7.12,EUR,2022-05-09
55051,SK,mFRR,Down,20,19:00:00,20:00:00,7.12,EUR,2022-05-09
55052,SK,mFRR,Down,21,20:00:00,21:00:00,7.12,EUR,2022-05-09
55053,SK,mFRR,Down,22,21:00:00,22:00:00,7.12,EUR,2022-05-09
55054,SK,mFRR,Down,23,22:00:00,23:00:00,7.12,EUR,2022-05-09
55055,SK,mFRR,Down,24,23:00:00,00:00:00,7.12,EUR,2022-05-09
55056,SK,mFRR,Up,1,00:00:00,01:00:00,0.0,EUR,2022-05-09
55057,SK,mFRR,Up,2,01:00:00,02:00:00,0.0,EUR,2022-05-09
55058,SK,mFRR,Up,3,02:00:00,03:00:00,0.0,EUR,2022-05-09
55059,SK,mFRR,Up,4,03:00:00,04:00:00,0.0,EUR,2022-05-09
55060,SK,mFRR,Up,5,04:00:00,05:00:00,0.0,EUR,2022-05-09
55061,SK,mFRR,Up,6,05:00:00,06:00:00,0.0,EUR,2022-05-09
55062,SK,mFRR,Up,7,06:00:00,07:00:00,0.0,EUR,2022-05-09
55063,SK,mFRR,Up,8,07:00:00,08:00:00,0.0,EUR,2022-05-09
55064,SK,mFRR,Up,9,08:00:00,09:00:00,0.0,EUR,2022-05-09
55065,SK,mFRR,Up,10,09:00:00,10:00:00,0.0,EUR,2022-05-09
55066,SK,mFRR,Up,11,10:00:00,11:00:00,0.0,EUR,2022-05-09
55067,SK,mFRR,Up,12,11:00:00,12:00:00,0.0,EUR,2022-05-09
55068,SK,mFRR,Up,13,12:00:00,13:00:00,0.0,EUR,2022-05-09
55069,SK,mFRR,Up,14,13:00:00,14:00:00,0.0,EUR,2022-05-09
55070,SK,mFRR,Up,15,14:00:00,15:00:00,0.0,EUR,2022-05-09
55071,SK,mFRR,Up,16,15:00:00,16:00:00,0.0,EUR,2022-05-09
55072,SK,mFRR,Up,17,16:00:00,17:00:00,0.0,EUR,2022-05-09
55073,SK,mFRR,Up,18,17:00:00,18:00:00,0.0,EUR,2022-05-09
55074,SK,mFRR,Up,19,18:00:00,19:00:00,0.0,EUR,2022-05-09
55075,SK,mFRR,Up,20,19:00:00,20:00:00,0.0,EUR,2022-05-09
55076,SK,mFRR,Up,21,20:00:00,21:00:00,0.0,EUR,2022-05-09
55077,SK,mFRR,Up,22,21:00:00,22:00:00,0.0,EUR,2022-05-09
55078,SK,mFRR,Up,23,22:00:00,23:00:00,0.0,EUR,2022-05-09
55079,SK,mFRR,Up,24,23:00:00,00:00:00,0.0,EUR,2022-05-09
55080,SK,mFRR,Down,1,00:00:00,01:00:00,0.0,EUR,2022-05-09
55081,SK,mFRR,Down,2,01:00:00,02:00:00,0.0,EUR,2022-05-09
55082,SK,mFRR,Down,3,02:00:00,03:00:00,0.0,EUR,2022-05-09
55083,SK,mFRR,Down,4,03:00:00,04:00:00,0.0,EUR,2022-05-09
55084,SK,mFRR,Down,5,04:00:00,05:00:00,0.0,EUR,2022-05-09
55085,SK,mFRR,Down,6,05:00:00,06:00:00,0.0,EUR,2022-05-09
55086,SK,mFRR,Down,7,06:00:00,07:00:00,0.0,EUR,2022-05-09
55087,SK,mFRR,Down,8,07:00:00,08:00:00,0.0,EUR,2022-05-09
55088,SK,mFRR,Down,9,08:00:00,09:00:00,0.0,EUR,2022-05-09
55089,SK,mFRR,Down,10,09:00:00,10:00:00,0.0,EUR,2022-05-09
55090,SK,mFRR,Down,11,10:00:00,11:00:00,0.0,EUR,2022-05-09
55091,SK,mFRR,Down,12,11:00:00,12:00:00,0.0,EUR,2022-05-09
55092,SK,mFRR,Down,13,12:00:00,13:00:00,0.0,EUR,2022-05-09
55093,SK,mFRR,Down,14,13:00:00,14:00:00,0.0,EUR,2022-05-09
55094,SK,mFRR,Down,15,14:00:00,15:00:00,0.0,EUR,2022-05-09
55095,SK,mFRR,Down,16,15:00:00,16:00:00,0.0,EUR,2022-05-09
55096,SK,mFRR,Down,17,16:00:00,17:00:00,0.0,EUR,2022-05-09
55097,SK,mFRR,Down,18,17:00:00,18:00:00,0.0,EUR,2022-05-09
55098,SK,mFRR,Down,19,18:00:00,19:00:00,0.0,EUR,2022-05-09
55099,SK,mFRR,Down,20,19:00:00,20:00:00,0.0,EUR,2022-05-09
55100,SK,mFRR,Down,21,20:00:00,21:00:00,0.0,EUR,2022-05-09
55101,SK,mFRR,Down,22,21:00:00,22:00:00,0.0,EUR,2022-05-09
55102,SK,mFRR,Down,23,22:00:00,23:00:00,0.0,EUR,2022-05-09
55103,SK,mFRR,Down,24,23:00:00,00:00:00,0.0,EUR,2022-05-09
55104,SK,mFRR,Up,1,00:00:00,01:00:00,0.0,EUR,2022-06-26
55105,SK,mFRR,Up,2,01:00:00,02:00:00,0.0,EUR,2022-06-26
55106,SK,mFRR,Up,3,02:00:00,03:00:00,0.0,EUR,2022-06-26
55107,SK,mFRR,Up,4,03:00:00,04:00:00,0.0,EUR,2022-06-26
55108,SK,mFRR,Up,5,04:00:00,05:00:00,0.0,EUR,2022-06-26
55109,SK,mFRR,Up,6,05:00:00,06:00:00,0.0,EUR,2022-06-26
55110,SK,mFRR,Up,7,06:00:00,07:00:00,0.0,EUR,2022-06-26
55111,SK,mFRR,Up,8,07:00:00,08:00:00,0.0,EUR,2022-06-26
55112,SK,mFRR,Up,9,08:00:00,09:00:00,0.0,EUR,2022-06-26
55113,SK,mFRR,Up,10,09:00:00,10:00:00,0.0,EUR,2022-06-26
55114,SK,mFRR,Up,11,10:00:00,11:00:00,0.0,EUR,2022-06-26
55115,SK,mFRR,Up,12,11:00:00,12:00:00,0.0,EUR,2022-06-26
55116,SK,mFRR,Up,13,12:00:00,13:00:00,0.0,EUR,2022-06-26
55117,SK,mFRR,Up,14,13:00:00,14:00:00,0.0,EUR,2022-06-26
55118,SK,mFRR,Up,15,14:00:00,15:00:00,0.0,EUR,2022-06-26
55119,SK,mFRR,Up,16,15:00:00,16:00:00,0.0,EUR,2022-06-26
55120,SK,mFRR,Up,17,16:00:00,17:00:00,0.0,EUR,2022-06-26
55121,SK,mFRR,Up,18,17:00:00,18:00:00,0.0,EUR,2022-06-26
55122,SK,mFRR,Up,19,18:00:00,19:00:00,0.0,EUR,2022-06-26
55123,SK,mFRR,Up,20,19:00:00,20:00:00,0.0,EUR,2022-06-26
55124,SK,mFRR,Up,21,20:00:00,21:00:00,0.0,EUR,2022-06-26
55125,SK,mFRR,Up,22,21:00:00,22:00:00,0.0,EUR,2022-06-26
55126,SK,mFRR,Up,23,22:00:00,23:00:00,0.0,EUR,2022-06-26
55127,SK,mFRR,Up,24,23:00:00,00:00:00,0.0,EUR,2022-06-26
55128,SK,mFRR,Down,1,00:00:00,01:00:00,0.0,EUR,2022-06-26
55129,SK,mFRR,Down,2,01:00:00,02:00:00,0.0,EUR,2022-06-26
55130,SK,mFRR,Down,3,02:00:00,03:00:00,0.0,EUR,2022-06-26
55131,SK,mFRR,Down,4,03:00:00,04:00:00,0.0,EUR,2022-06-26
55132,SK,mFRR,Down,5,04:00:00,05:00:00,0.0,EUR,2022-06-26
55133,SK,mFRR,Down,6,05:00:00,06:00:00,0.0,EUR,2022-06-26
55134,SK,mFRR,Down,7,06:00:00,07:00:00,0.0,EUR,2022-06-26
55135,SK,mFRR,Down,8,07:00:00,08:00:00,0.0,EUR,2022-06-26
55136,SK,mFRR,Down,9,08:00:00,09:00:00,0.0,EUR,2022-06-26
55137,SK,mFRR,Down,10,09:00:00,10:00:00,0.0,EUR,2022-06-26
55138,SK,mFRR,Down,11,10:00:00,11:00:00,0.0,EUR,2022-06-26
55139,SK,mFRR,Down,12,11:00:00,12:00:00,0.0,EUR,2022-06-26
55140,SK,mFRR,Down,13,12:00:00,13:00:00,0.0,EUR,2022-06-26
55141,SK,mFRR,Down,14,13:00:00,14:00:00,0.0,EUR,2022-06-26
55142,SK,mFRR,Down,15,14:00:00,15:00:00,0.0,EUR,2022-06-26
55143,SK,mFRR,Down,16,15:00:00,16:00:00,0.0,EUR,2022-06-26
55144,SK,mFRR,Down,17,16:00:00,17:00:00,0.0,EUR,2022-06-26
55145,SK,mFRR,Down,18,17:00:00,18:00:00,0.0,EUR,2022-06-26
55146,SK,mFRR,Down,19,18:00:00,19:00:00,0.0,EUR,2022-06-26
55147,SK,mFRR,Down,20,19:00:00,20:00:00,0.0,EUR,2022-06-26
55148,SK,mFRR,Down,21,20:00:00,21:00:00,0.0,EUR,2022-06-26
55149,SK,mFRR,Down,22,21:00:00,22:00:00,0.0,EUR,2022-06-26
55150,SK,mFRR,Down,23,22:00:00,23:00:00,0.0,EUR,2022-06-26
55151,SK,mFRR,Down,24,23:00:00,00:00:00,0.0,EUR,2022-06-26
55152,SK,mFRR,Up,1,00:00:00,01:00:00,0.0,EUR,2022-06-26
55153,SK,mFRR,Up,2,01:00:00,02:00:00,0.0,EUR,2022-06-26
55154,SK,mFRR,Up,3,02:00:00,03:00:00,0.0,EUR,2022-06-26
55155,SK,mFRR,Up,4,03:00:00,04:00:00,0.0,EUR,2022-06-26
55156,SK,mFRR,Up,5,04:00:00,05:00:00,0.0,EUR,2022-06-26
55157,SK,mFRR,Up,6,05:00:00,06:00:00,0.0,EUR,2022-06-26
55158,SK,mFRR,Up,7,06:00:00,07:00:00,0.0,EUR,2022-06-26
55159,SK,mFRR,Up,8,07:00:00,08:00:00,0.0,EUR,2022-06-26
55160,SK,mFRR,Up,9,08:00:00,09:00:00,0.0,EUR,2022-06-26
55161,SK,mFRR,Up,10,09:00:00,10:00:00,0.0,EUR,2022-06-26
55162,SK,mFRR,Up,11,10:00:00,11:00:00,0.0,EUR,2022-06-26
55163,SK,mFRR,Up,12,11:00:00,12:00:00,0.0,EUR,2022-06-26
55164,SK,mFRR,Up,13,12:00:00,13:00:00,0.0,EUR,2022-06-26
55165,SK,mFRR,Up,14,13:00:00,14:00:00,0.0,EUR,2022-06-26
55166,SK,mFRR,Up,15,14:00:00,15:00:00,0.0,EUR,2022-06-26
55167,SK,mFRR,Up,16,15:00:00,16:00:00,0.0,EUR,2022-06-26
55168,SK,mFRR,Up,17,16:00:00,17:00:00,0.0,EUR,2022-06-26
55169,SK,mFRR,Up,18,17:00:00,18:00:00,0.0,EUR,2022-06-26
55170,SK,mFRR,Up,19,18:00:00,19:00:00,0.0,EUR,2022-06-26
55171,SK,mFRR,Up,20,19:00:00,20:00:00,0.0,EUR,2022-06-26
55172,SK,mFRR,Up,21,20:00:00,21:00:00,0.0,EUR,2022-06-26
55173,SK,mFRR,Up,22,21:00:00,22:00:00,0.0,EUR,2022-06-26
55174,SK,mFRR,Up,23,22:00:00,23:00:00,0.0,EUR,2022-06-26
55175,SK,mFRR,Up,24,23:00:00,00:00:00,0.0,EUR,2022-06-26
55176,SK,mFRR,Down,1,00:00:00,01:00:00,7.12,EUR,2022-06-26
55177,SK,mFRR,Down,2,01:00:00,02:00:00,7.12,EUR,2022-06-26
55178,SK,mFRR,Down,3,02:00:00,03:00:00,7.12,EUR,2022-06-26
55179,SK,mFRR,Down,4,03:00:00,04:00:00,7.12,EUR,2022-06-26
55180,SK,mFRR,Down,5,04:00:00,05:00:00,7.12,EUR,2022-06-26
55181,SK,mFRR,Down,6,05:00:00,06:00:00,7.12,EUR,2022-06-26
55182,SK,mFRR,Down,7,06:00:00,07:00:00,7.12,EUR,2022-06-26
55183,SK,mFRR,Down,8,07:00:00,08:00:00,7.12,EUR,2022-06-26
55184,SK,mFRR,Down,9,08:00:00,09:00:00,7.12,EUR,2022-06-26
55185,SK,mFRR,Down,10,09:00:00,10:00:00,7.12,EUR,2022-06-26
55186,SK,mFRR,Down,11,10:00:00,11:00:00,7.12,EUR,2022-06-26
55187,SK,mFRR,Down,12,11:00:00,12:00:00,7.12,EUR,2022-06-26
55188,SK,mFRR,Down,13,12:00:00,13:00:00,7.12,EUR,2022-06-26
55189,SK,mFRR,Down,14,13:00:00,14:00:00,7.12,EUR,2022-06-26
55190,SK,mFRR,Down,15,14:00:00,15:00:00,7.12,EUR,2022-06-26
55191,SK,mFRR,Down,16,15:00:00,16:00:00,7.12,EUR,2022-06-26
55192,SK,mFRR,Down,17,16:00:00,17:00:00,7.12,EUR,2022-06-26
55193,SK,mFRR,Down,18,17:00:00,18:00:00,7.12,EUR,2022-06-26
55194,SK,mFRR,Down,19,18:00:00,19:00:00,7.12,EUR,2022-06-26
55195,SK,mFRR,Down,20,19:00:00,20:00:00,7.12,EUR,2022-06-26
55196,SK,mFRR,Down,21,20:00:00,21:00:00,7.12,EUR,2022-06-26
55197,SK,mFRR,Down,22,21:00:00,22:00:00,7.12,EUR,2022-06-26
55198,SK,mFRR,Down,23,22:00:00,23:00:00,7.12,EUR,2022-06-26
55199,SK,mFRR,Down,24,23:00:00,00:00:00,7.12,EUR,2022-06-26
55200,SK,mFRR,Down,1,00:00:00,01:00:00,0.0,EUR,2022-09-13
55201,SK,mFRR,Down,2,01:00:00,02:00:00,0.0,EUR,2022-09-13
55202,SK,mFRR,Down,3,02:00:00,03:00:00,0.0,EUR,2022-09-13
55203,SK,mFRR,Down,4,03:00:00,04:00:00,0.0,EUR,2022-09-13
55204,SK,mFRR,Down,5,04:00:00,05:00:00,0.0,EUR,2022-09-13
55205,SK,mFRR,Down,6,05:00:00,06:00:00,0.0,EUR,2022-09-13
55206,SK,mFRR,Down,7,06:00:00,07:00:00,0.0,EUR,2022-09-13
55207,SK,mFRR,Down,8,07:00:00,08:00:00,0.0,EUR,2022-09-13
55208,SK,mFRR,Down,9,08:00:00,09:00:00,0.0,EUR,2022-09-13
55209,SK,mFRR,Down,10,09:00:00,10:00:00,0.0,EUR,2022-09-13
55210,SK,mFRR,Down,11,10:00:00,11:00:00,0.0,EUR,2022-09-13
55211,SK,mFRR,Down,12,11:00:00,12:00:00,0.0,EUR,2022-09-13
55212,SK,mFRR,Down,13,12:00:00,13:00:00,0.0,EUR,2022-09-13
55213,SK,mFRR,Down,14,13:00:00,14:00:00,0.0,EUR,2022-09-13
55214,SK,mFRR,Down,15,14:00:00,15:00:00,0.0,EUR,2022-09-13
55215,SK,mFRR,Down,16,15:00:00,16:00:00,0.0,EUR,2022-09-13
55216,SK,mFRR,Down,17,16:00:00,17:00:00,0.0,EUR,2022-09-13
55217,SK,mFRR,Down,18,17:00:00,18:00:00,0.0,EUR,2022-09-13
55218,SK,mFRR,Down,19,18:00:00,19:00:00,0.0,EUR,2022-09-13
55219,SK,mFRR,Down,20,19:00:00,20:00:00,0.0,EUR,2022-09-13
55220,SK,mFRR,Down,21,20:00:00,21:00:00,0.0,EUR,2022-09-13
55221,SK,mFRR,Down,22,21:00:00,22:00:00,0.0,EUR,2022-09-13
55222,SK,mFRR,Down,23,22:00:00,23:00:00,0.0,EUR,2022-09-13
55223,SK,mFRR,Down,24,23:00:00,00:00:00,0.0,EUR,2022-09-13
55224,SK,mFRR,Up,1,00:00:00,01:00:00,0.0,EUR,2022-09-13
55225,SK,mFRR,Up,2,01:00:00,02:00:00,0.0,EUR,2022-09-13
55226,SK,mFRR,Up,3,02:00:00,03:00:00,0.0,EUR,2022-09-13
55227,SK,mFRR,Up,4,03:00:00,04:00:00,0.0,EUR,2022-09-13
55228,SK,mFRR,Up,5,04:00:00,05:00:00,0.0,EUR,2022-09-13
55229,SK,mFRR,Up,6,05:00:00,06:00:00,0.0,EUR,2022-09-13
55230,SK,mFRR,Up,7,06:00:00,07:00:00,0.0,EUR,2022-09-13
55231,SK,mFRR,Up,8,07:00:00,08:00:00,0.0,EUR,2022-09-13
55232,SK,mFRR,Up,9,08:00:00,09:00:00,0.0,EUR,2022-09-13
55233,SK,mFRR,Up,10,09:00:00,10:00:00,0.0,EUR,2022-09-13
55234,SK,mFRR,Up,11,10:00:00,11:00:00,0.0,EUR,2022-09-13
55235,SK,mFRR,Up,12,11:00:00,12:00:00,0.0,EUR,2022-09-13
55236,SK,mFRR,Up,13,12:00:00,13:00:00,0.0,EUR,2022-09-13
55237,SK,mFRR,Up,14,13:00:00,14:00:00,0.0,EUR,2022-09-13
55238,SK,mFRR,Up,15,14:00:00,15:00:00,0.0,EUR,2022-09-13
55239,SK,mFRR,Up,16,15:00:00,16:00:00,0.0,EUR,2022-09-13
55240,SK,mFRR,Up,17,16:00:00,17:00:00,0.0,EUR,2022-09-13
55241,SK,mFRR,Up,18,17:00:00,18:00:00,0.0,EUR,2022-09-13
55242,SK,mFRR,Up,19,18:00:00,19:00:00,0.0,EUR,2022-09-13
55243,SK,mFRR,Up,20,19:00:00,20:00:00,0.0,EUR,2022-09-13
55244,SK,mFRR,Up,21,20:00:00,21:00:00,0.0,EUR,2022-09-13
55245,SK,mFRR,Up,22,21:00:00,22:00:00,0.0,EUR,2022-09-13
55246,SK,mFRR,Up,23,22:00:00,23:00:00,0.0,EUR,2022-09-13
55247,SK,mFRR,Up,24,23:00:00,00:00:00,0.0,EUR,2022-09-13
55248,SK,mFRR,Down,1,00:00:00,01:00:00,7.12,EUR,2022-09-13
55249,SK,mFRR,Down,2,01:00:00,02:00:00,7.12,EUR,2022-09-13
55250,SK,mFRR,Down,3,02:00:00,03:00:00,7.12,EUR,2022-09-13
55251,SK,mFRR,Down,4,03:00:00,04:00:00,7.12,EUR,2022-09-13
55252,SK,mFRR,Down,5,04:00:00,05:00:00,7.12,EUR,2022-09-13
55253,SK,mFRR,Down,6,05:00:00,06:00:00,7.12,EUR,2022-09-13
55254,SK,mFRR,Down,7,06:00:00,07:00:00,7.12,EUR,2022-09-13
55255,SK,mFRR,Down,8,07:00:00,08:00:00,7.12,EUR,2022-09-13
55256,SK,mFRR,Down,9,08:00:00,09:00:00,7.12,EUR,2022-09-13
55257,SK,mFRR,Down,10,09:00:00,10:00:00,7.12,EUR,2022-09-13
55258,SK,mFRR,Down,11,10:00:00,11:00:00,7.12,EUR,2022-09-13
55259,SK,mFRR,Down,12,11:00:00,12:00:00,7.12,EUR,2022-09-13
55260,SK,mFRR,Down,13,12:00:00,13:00:00,7.12,EUR,2022-09-13
55261,SK,mFRR,Down,14,13:00:00,14:00:00,7.12,EUR,2022-09-13
55262,SK,mFRR,Down,15,14:00:00,15:00:00,7.12,EUR,2022-09-13
55263,SK,mFRR,Down,16,15:00:00,16:00:00,7.12,EUR,2022-09-13
55264,SK,mFRR,Down,17,16:00:00,17:00:00,7.12,EUR,2022-09-13
55265,SK,mFRR,Down,18,17:00:00,18:00:00,7.12,EUR,2022-09-13
55266,SK,mFRR,Down,19,18:00:00,19:00:00,7.12,EUR,2022-09-13
55267,SK,mFRR,Down,20,19:00:00,20:00:00,7.12,EUR,2022-09-13
55268,SK,mFRR,Down,21,20:00:00,21:00:00,7.12,EUR,2022-09-13
55269,SK,mFRR,Down,22,21:00:00,22:00:00,7.12,EUR,2022-09-13
55270,SK,mFRR,Down,23,22:00:00,23:00:00,7.12,EUR,2022-09-13
55271,SK,mFRR,Down,24,23:00:00,00:00:00,7.12,EUR,2022-09-13
55272,SK,mFRR,Up,1,00:00:00,01:00:00,0.0,EUR,2022-09-13
55273,SK,mFRR,Up,2,01:00:00,02:00:00,0.0,EUR,2022-09-13
55274,SK,mFRR,Up,3,02:00:00,03:00:00,0.0,EUR,2022-09-13
55275,SK,mFRR,Up,4,03:00:00,04:00:00,0.0,EUR,2022-09-13
55276,SK,mFRR,Up,5,04:00:00,05:00:00,0.0,EUR,2022-09-13
55277,SK,mFRR,Up,6,05:00:00,06:00:00,0.0,EUR,2022-09-13
55278,SK,mFRR,Up,7,06:00:00,07:00:00,0.0,EUR,2022-09-13
55279,SK,mFRR,Up,8,07:00:00,08:00:00,0.0,EUR,2022-09-13
55280,SK,mFRR,Up,9,08:00:00,09:00:00,0.0,EUR,2022-09-13
55281,SK,mFRR,Up,10,09:00:00,10:00:00,0.0,EUR,2022-09-13
55282,SK,mFRR,Up,11,10:00:00,11:00:00,0.0,EUR,2022-09-13
55283,SK,mFRR,Up,12,11:00:00,12:00:00,0.0,EUR,2022-09-13
55284,SK,mFRR,Up,13,12:00:00,13:00:00,0.0,EUR,2022-09-13
55285,SK,mFRR,Up,14,13:00:00,14:00:00,0.0,EUR,2022-09-13
55286,SK,mFRR,Up,15,14:00:00,15:00:00,0.0,EUR,2022-09-13
55287,SK,mFRR,Up,16,15:00:00,16:00:00,0.0,EUR,2022-09-13
55288,SK,mFRR,Up,17,16:00:00,17:00:00,0.0,EUR,2022-09-13
55289,SK,mFRR,Up,18,17:00:00,18:00:00,0.0,EUR,2022-09-13
55290,SK,mFRR,Up,19,18:00:00,19:00:00,0.0,EUR,2022-09-13
55291,SK,mFRR,Up,20,19:00:00,20:00:00,0.0,EUR,2022-09-13
55292,SK,mFRR,Up,21,20:00:00,21:00:00,0.0,EUR,2022-09-13
55293,SK,mFRR,Up,22,21:00:00,22:00:00,0.0,EUR,2022-09-13
55294,SK,mFRR,Up,23,22:00:00,23:00:00,0.0,EUR,2022-09-13
55295,SK,mFRR,Up,24,23:00:00,00:00:00,0.0,EUR,2022-09-13
55296,SK,mFRR,Up,1,00:00:00,01:00:00,0.0,EUR,2022-06-05
55297,SK,mFRR,Up,2,01:00:00,02:00:00,0.0,EUR,2022-06-05
55298,SK,mFRR,Up,3,02:00:00,03:00:00,0.0,EUR,2022-06-05
55299,SK,mFRR,Up,4,03:00:00,04:00:00,0.0,EUR,2022-06-05
55300,SK,mFRR,Up,5,04:00:00,05:00:00,0.0,EUR,2022-06-05
55301,SK,mFRR,Up,6,05:00:00,06:00:00,0.0,EUR,2022-06-05
55302,SK,mFRR,Up,7,06:00:00,07:00:00,0.0,EUR,2022-06-05
55303,SK,mFRR,Up,8,07:00:00,08:00:00,0.0,EUR,2022-06-05
55304,SK,mFRR,Up,9,08:00:00,09:00:00,0.0,EUR,2022-06-05
55305,SK,mFRR,Up,10,09:00:00,10:00:00,0.0,EUR,2022-06-05
55306,SK,mFRR,Up,11,10:00:00,11:00:00,0.0,EUR,2022-06-05
55307,SK,mFRR,Up,12,11:00:00,12:00:00,0.0,EUR,2022-06-05
55308,SK,mFRR,Up,13,12:00:00,13:00:00,0.0,EUR,2022-06-05
55309,SK,mFRR,Up,14,13:00:00,14:00:00,0.0,EUR,2022-06-05
55310,SK,mFRR,Up,15,14:00:00,15:00:00,0.0,EUR,2022-06-05
55311,SK,mFRR,Up,16,15:00:00,16:00:00,0.0,EUR,2022-06-05
55312,SK,mFRR,Up,17,16:00:00,17:00:00,0.0,EUR,2022-06-05
55313,SK,mFRR,Up,18,17:00:00,18:00:00,0.0,EUR,2022-06-05
55314,SK,mFRR,Up,19,18:00:00,19:00:00,0.0,EUR,2022-06-05
55315,SK,mFRR,Up,20,19:00:00,20:00:00,0.0,EUR,2022-06-05
55316,SK,mFRR,Up,21,20:00:00,21:00:00,0.0,EUR,2022-06-05
55317,SK,mFRR,Up,22,21:00:00,22:00:00,0.0,EUR,2022-06-05
55318,SK,mFRR,Up,23,22:00:00,23:00:00,0.0,EUR,2022-06-05
55319,SK,mFRR,Up,24,23:00:00,00:00:00,0.0,EUR,2022-06-05
55320,SK,mFRR,Down,1,00:00:00,01:00:00,0.0,EUR,2022-06-05
55321,SK,mFRR,Down,2,01:00:00,02:00:00,0.0,EUR,2022-06-05
55322,SK,mFRR,Down,3,02:00:00,03:00:00,0.0,EUR,2022-06-05
55323,SK,mFRR,Down,4,03:00:00,04:00:00,0.0,EUR,2022-06-05
55324,SK,mFRR,Down,5,04:00:00,05:00:00,0.0,EUR,2022-06-05
55325,SK,mFRR,Down,6,05:00:00,06:00:00,0.0,EUR,2022-06-05
55326,SK,mFRR,Down,7,06:00:00,07:00:00,0.0,EUR,2022-06-05
55327,SK,mFRR,Down,8,07:00:00,08:00:00,0.0,EUR,2022-06-05
55328,SK,mFRR,Down,9,08:00:00,09:00:00,0.0,EUR,2022-06-05
55329,SK,mFRR,Down,10,09:00:00,10:00:00,0.0,EUR,2022-06-05
55330,SK,mFRR,Down,11,10:00:00,11:00:00,0.0,EUR,2022-06-05
55331,SK,mFRR,Down,12,11:00:00,12:00:00,0.0,EUR,2022-06-05
55332,SK,mFRR,Down,13,12:00:00,13:00:00,0.0,EUR,2022-06-05
55333,SK,mFRR,Down,14,13:00:00,14:00:00,0.0,EUR,2022-06-05
55334,SK,mFRR,Down,15,14:00:00,15:00:00,0.0,EUR,2022-06-05
55335,SK,mFRR,Down,16,15:00:00,16:00:00,0.0,EUR,2022-06-05
55336,SK,mFRR,Down,17,16:00:00,17:00:00,0.0,EUR,2022-06-05
55337,SK,mFRR,Down,18,17:00:00,18:00:00,0.0,EUR,2022-06-05
55338,SK,mFRR,Down,19,18:00:00,19:00:00,0.0,EUR,2022-06-05
55339,SK,mFRR,Down,20,19:00:00,20:00:00,0.0,EUR,2022-06-05
55340,SK,mFRR,Down,21,20:00:00,21:00:00,0.0,EUR,2022-06-05
55341,SK,mFRR,Down,22,21:00:00,22:00:00,0.0,EUR,2022-06-05
55342,SK,mFRR,Down,23,22:00:00,23:00:00,0.0,EUR,2022-06-05
55343,SK,mFRR,Down,24,23:00:00,00:00:00,0.0,EUR,2022-06-05
55344,SK,mFRR,Down,1,00:00:00,01:00:00,0.0,EUR,2022-06-05
55345,SK,mFRR,Down,2,01:00:00,02:00:00,0.0,EUR,2022-06-05
55346,SK,mFRR,Down,3,02:00:00,03:00:00,0.0,EUR,2022-06-05
55347,SK,mFRR,Down,4,03:00:00,04:00:00,0.0,EUR,2022-06-05
55348,SK,mFRR,Down,5,04:00:00,05:00:00,0.0,EUR,2022-06-05
55349,SK,mFRR,Down,6,05:00:00,06:00:00,0.0,EUR,2022-06-05
55350,SK,mFRR,Down,7,06:00:00,07:00:00,0.0,EUR,2022-06-05
55351,SK,mFRR,Down,8,07:00:00,08:00:00,0.0,EUR,2022-06-05
55352,SK,mFRR,Down,9,08:00:00,09:00:00,0.0,EUR,2022-06-05
55353,SK,mFRR,Down,10,09:00:00,10:00:00,0.0,EUR,2022-06-05
55354,SK,mFRR,Down,11,10:00:00,11:00:00,0.0,EUR,2022-06-05
55355,SK,mFRR,Down,12,11:00:00,12:00:00,0.0,EUR,2022-06-05
55356,SK,mFRR,Down,13,12:00:00,13:00:00,0.0,EUR,2022-06-05
55357,SK,mFRR,Down,14,13:00:00,14:00:00,0.0,EUR,2022-06-05
55358,SK,mFRR,Down,15,14:00:00,15:00:00,0.0,EUR,2022-06-05
55359,SK,mFRR,Down,16,15:00:00,16:00:00,0.0,EUR,2022-06-05
